Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
6/11/2009,07:33:00,1.336,0.000,245.460,5.400,0.000,0.000,19.0
29/6/2009,09:38:00,0.322,0.120,239.690,1.400,0.000,0.000,1.0
21/7/2007,13:37:00,1.390,0.302,233.820,6.000,0.000,1.000,17.0
11/7/2010,21:43:00,1.270,0.228,240.990,5.400,0.000,0.000,0.0
6/3/2010,15:41:00,0.334,0.104,245.540,1.400,0.000,0.000,0.0
23/5/2009,03:08:00,0.232,0.000,241.700,1.000,0.000,0.000,1.0
10/10/2008,12:03:00,1.370,0.082,239.190,5.600,0.000,0.000,18.0
21/2/2009,11:40:00,1.918,0.432,239.070,8.200,0.000,0.000,0.0
19/10/2009,19:55:00,0.690,0.000,242.790,2.800,0.000,0.000,1.0
5/1/2009,15:30:00,0.292,0.050,248.940,1.200,0.000,0.000,0.0
21/6/2007,15:28:00,0.190,0.120,241.770,0.800,0.000,1.000,0.0
1/8/2010,20:03:00,0.332,0.224,241.070,1.600,0.000,0.000,1.0
19/9/2007,22:38:00,0.566,0.094,242.680,2.200,0.000,1.000,0.0
6/10/2009,03:02:00,0.298,0.086,241.840,1.200,0.000,0.000,0.0
21/2/2009,17:11:00,0.336,0.096,241.170,1.400,0.000,0.000,0.0
10/10/2008,20:02:00,1.446,0.114,238.080,6.200,0.000,1.000,1.0
19/3/2010,04:41:00,0.512,0.130,241.750,2.200,0.000,0.000,1.0
18/2/2009,07:03:00,0.304,0.064,242.940,1.200,0.000,0.000,0.0
21/11/2010,13:16:00,0.33,0.068,240.91,1.4,0.0,0.0,0.0
9/12/2008,09:20:00,1.356,0.052,241.610,5.600,1.000,0.000,18.0
2/7/2008,18:50:00,0.452,0.000,238.380,1.800,0.000,0.000,0.0
6/3/2007,16:41:00,0.444,0.240,240.540,2.000,0.000,1.000,0.0
13/3/2007,22:16:00,2.006,0.076,239.100,8.400,0.000,0.000,0.0
10/1/2007,04:49:00,0.388,0.292,244.070,2.000,0.000,1.000,0.0
15/9/2009,03:36:00,0.186,0.000,244.410,0.800,0.000,0.000,1.0
13/5/2008,22:12:00,2.718,0.170,236.030,11.600,0.000,0.000,12.0
29/12/2008,13:44:00,0.368,0.176,243.700,1.600,0.000,0.000,0.0
12/6/2007,00:17:00,1.268,0.000,242.200,5.200,0.000,0.000,18.0
25/9/2010,01:15:00,1.346,0.178,237.160,5.600,0.000,1.000,17.0
1/2/2010,04:02:00,0.348,0.122,246.910,1.400,0.000,0.000,1.0
5/10/2008,19:53:00,0.330,0.102,242.060,1.400,0.000,1.000,0.0
11/3/2007,12:54:00,2.158,0.164,238.580,9.000,1.000,0.000,17.0
26/5/2008,02:40:00,0.332,0.246,238.570,1.600,0.000,0.000,1.0
21/6/2007,09:23:00,0.190,0.120,241.340,1.000,0.000,1.000,0.0
1/1/2007,21:52:00,0.528,0.242,238.890,2.400,0.000,0.000,0.0
7/6/2009,15:45:00,1.916,0.202,242.280,8.000,1.000,2.000,19.0
7/11/2007,22:05:00,1.700,0.142,239.490,7.000,0.000,0.000,0.0
13/9/2010,13:55:00,1.256,0.066,239.210,5.200,0.000,0.000,18.0
9/2/2010,02:24:00,1.478,0.102,243.640,6.000,0.000,0.000,19.0
26/5/2007,14:42:00,1.556,0.134,232.410,6.800,0.000,1.000,17.0
23/6/2007,00:29:00,0.282,0.228,240.580,1.400,0.000,0.000,0.0
3/2/2009,15:17:00,1.446,0.102,246.910,5.800,0.000,0.000,19.0
6/1/2008,18:15:00,1.368,0.246,233.590,6.000,0.000,1.000,0.0
16/5/2007,02:56:00,0.312,0.074,235.540,1.400,0.000,0.000,0.0
9/2/2007,17:33:00,0.414,0.252,243.150,2.000,0.000,0.000,0.0
5/2/2009,12:58:00,0.460,0.000,244.230,1.800,0.000,1.000,0.0
10/6/2007,01:54:00,0.180,0.000,240.460,0.800,0.000,0.000,0.0
11/5/2010,02:29:00,1.556,0.202,245.610,6.400,0.000,0.000,19.0
19/4/2007,09:13:00,1.258,0.086,240.670,5.200,0.000,0.000,18.0
30/11/2008,23:00:00,1.968,0.192,241.610,8.200,0.000,1.000,18.0
25/2/2007,22:07:00,0.214,0.000,239.640,0.800,0.000,0.000,0.0
7/6/2009,06:05:00,0.260,0.126,242.160,1.200,0.000,0.000,1.0
10/1/2009,05:16:00,0.212,0.000,246.700,0.800,0.000,0.000,0.0
12/5/2007,02:21:00,0.254,0.134,234.440,1.200,0.000,0.000,0.0
29/3/2009,05:37:00,1.392,0.106,244.790,5.600,0.000,0.000,0.0
10/2/2007,08:34:00,3.058,0.206,241.740,12.600,39.000,0.000,0.0
30/3/2009,07:07:00,3.306,0.000,240.920,13.600,0.000,0.000,18.0
28/9/2007,04:24:00,0.284,0.000,241.380,1.400,0.000,0.000,0.0
26/12/2006,19:53:00,2.982,0.268,240.490,12.400,0.000,1.000,18.0
18/10/2009,15:39:00,0.250,0.058,240.850,1.000,0.000,0.000,1.0
27/10/2008,17:48:00,0.208,0.050,243.020,0.800,0.000,0.000,0.0
17/12/2008,18:58:00,2.288,0.054,241.270,9.600,0.000,0.000,0.0
28/5/2009,03:30:00,0.336,0.088,232.740,1.400,0.000,0.000,1.0
17/7/2010,13:57:00,0.340,0.246,241.540,1.600,0.000,2.000,0.0
28/2/2007,01:26:00,0.324,0.140,244.560,1.400,0.000,0.000,0.0
3/3/2009,04:53:00,0.416,0.178,244.890,1.800,0.000,1.000,0.0
16/3/2008,14:09:00,1.532,0.204,239.510,6.400,0.000,0.000,18.0
23/5/2009,12:41:00,1.392,0.062,238.730,5.800,0.000,0.000,18.0
3/4/2010,20:07:00,1.512,0.086,242.270,6.200,0.000,2.000,19.0
30/11/2008,03:43:00,0.324,0.096,248.040,1.400,0.000,0.000,0.0
11/12/2008,19:47:00,2.454,0.050,239.720,10.200,0.000,0.000,18.0
8/7/2010,00:39:00,0.332,0.220,241.700,1.600,0.000,2.000,1.0
2/4/2009,06:10:00,1.444,0.068,240.290,6.000,0.000,2.000,17.0
20/2/2008,10:53:00,1.360,0.000,239.280,5.600,0.000,0.000,18.0
26/12/2007,18:12:00,3.708,0.224,235.470,15.800,0.000,0.000,18.0
25/5/2008,07:19:00,0.356,0.282,242.530,1.800,0.000,1.000,0.0
29/12/2008,16:41:00,0.206,0.000,244.610,0.800,0.000,0.000,0.0
3/2/2008,11:56:00,0.968,0.096,240.050,4.200,0.000,0.000,0.0
28/8/2009,05:21:00,0.328,0.250,239.550,1.600,0.000,2.000,0.0
22/7/2008,02:28:00,0.232,0.100,238.420,1.000,0.000,1.000,1.0
9/4/2010,00:54:00,0.238,0.000,243.510,1.000,0.000,0.000,1.0
27/2/2007,06:09:00,0.378,0.224,242.660,1.800,0.000,1.000,0.0
27/3/2010,04:54:00,0.316,0.114,244.910,1.400,0.000,1.000,1.0
20/7/2008,14:59:00,1.246,0.046,236.920,5.200,0.000,0.000,18.0
5/2/2009,07:04:00,1.688,0.100,242.100,7.000,0.000,0.000,18.0
18/11/2009,14:54:00,1.476,0.072,244.770,6.000,2.000,0.000,19.0
6/8/2009,05:28:00,0.210,0.102,240.540,1.000,0.000,0.000,1.0
6/1/2009,12:28:00,1.480,0.074,244.980,6.000,0.000,0.000,18.0
26/5/2009,04:03:00,0.316,0.082,236.990,1.400,0.000,0.000,0.0
14/4/2010,09:15:00,1.348,0.048,239.060,5.600,0.000,0.000,18.0
28/12/2007,18:21:00,3.872,0.220,239.540,16.600,0.000,29.000,17.0
31/10/2008,12:25:00,1.984,0.080,242.080,8.400,0.000,0.000,18.0
14/9/2009,21:16:00,4.840,0.318,236.170,20.400,51.000,1.000,0.0
3/7/2009,06:29:00,0.282,0.212,242.840,1.400,0.000,1.000,1.0
14/1/2008,23:07:00,0.346,0.000,243.880,1.600,0.000,0.000,0.0
24/12/2008,03:16:00,0.394,0.216,247.770,1.800,0.000,0.000,0.0
29/5/2010,09:13:00,1.330,0.062,239.950,5.400,0.000,0.000,18.0
26/8/2008,14:12:00,0.082,0.000,242.570,0.200,0.000,0.000,1.0
14/11/2008,14:34:00,0.570,0.080,243.350,2.400,0.000,0.000,0.0
26/2/2007,22:16:00,0.216,0.000,240.370,0.800,0.000,0.000,0.0
29/1/2009,04:42:00,1.332,0.076,244.680,5.400,0.000,0.000,19.0
21/1/2009,01:40:00,0.408,0.212,242.770,1.800,0.000,1.000,0.0
1/11/2008,13:40:00,0.432,0.048,242.070,2.000,0.000,0.000,0.0
26/6/2007,21:35:00,0.592,0.210,241.120,2.600,0.000,1.000,0.0
30/7/2010,03:22:00,0.252,0.112,240.790,1.200,0.000,0.000,0.0
12/3/2008,13:43:00,0.238,0.000,241.790,1.000,0.000,0.000,0.0
26/9/2007,06:53:00,5.820,0.052,234.530,24.800,0.000,0.000,17.0
26/2/2008,10:14:00,0.220,0.000,239.310,0.800,0.000,0.000,0.0
8/5/2010,07:29:00,0.318,0.064,244.530,1.200,0.000,0.000,1.0
13/11/2010,17:01:00,3.712,0.06,234.12,15.8,0.0,0.0,17.0
16/6/2010,17:04:00,0.994,0.280,240.610,4.200,0.000,0.000,12.0
18/2/2008,11:16:00,1.286,0.000,239.940,5.200,0.000,0.000,18.0
15/11/2008,10:04:00,1.300,0.070,237.520,5.400,0.000,0.000,17.0
12/3/2010,08:31:00,5.260,0.084,237.730,22.000,38.000,0.000,18.0
17/2/2008,14:17:00,3.966,0.000,241.590,16.400,1.000,37.000,18.0
3/4/2008,02:15:00,0.214,0.000,241.060,0.800,0.000,0.000,0.0
5/1/2007,10:10:00,3.258,0.000,236.480,13.600,0.000,0.000,17.0
16/2/2009,05:29:00,0.422,0.084,244.230,1.800,0.000,0.000,0.0
26/5/2010,21:32:00,0.670,0.190,239.480,2.800,0.000,0.000,0.0
25/11/2007,21:43:00,1.200,0.052,239.730,5.000,1.000,0.000,0.0
27/10/2010,01:17:00,0.330,0.000,248.090,1.400,0.000,0.000,1.0
31/1/2009,14:08:00,4.912,0.046,240.870,20.400,1.000,75.000,0.0
7/8/2009,12:09:00,0.214,0.102,240.770,1.000,0.000,0.000,0.0
15/1/2007,06:46:00,0.308,0.142,242.760,1.400,0.000,0.000,0.0
18/5/2008,11:45:00,1.992,0.226,240.750,8.200,0.000,2.000,19.0
19/1/2008,06:27:00,0.232,0.000,244.060,1.000,0.000,0.000,0.0
20/3/2008,10:10:00,1.374,0.000,238.350,5.600,1.000,0.000,17.0
25/9/2008,23:11:00,3.488,0.000,239.390,14.400,38.000,0.000,18.0
18/9/2009,21:59:00,1.156,0.070,242.340,4.800,0.000,1.000,0.0
2/11/2007,11:24:00,3.702,0.064,234.390,15.800,36.000,2.000,17.0
6/3/2007,22:10:00,0.832,0.188,238.450,3.600,0.000,1.000,0.0
8/11/2010,04:31:00,0.338,0.066,242.17,1.4,0.0,0.0,0.0
12/1/2010,16:20:00,?,?,?,?,?,?,
14/2/2008,03:02:00,0.356,0.130,243.440,1.600,0.000,0.000,0.0
22/12/2009,04:16:00,0.302,0.092,250.440,1.200,0.000,0.000,0.0
24/2/2007,10:10:00,0.382,0.230,241.600,1.800,0.000,0.000,0.0
21/8/2010,20:48:00,?,?,?,?,?,?,
1/2/2009,04:28:00,0.250,0.048,247.920,1.200,0.000,0.000,0.0
4/5/2010,14:46:00,1.978,0.256,236.610,8.400,0.000,0.000,28.0
16/1/2008,22:15:00,2.740,0.092,239.010,11.400,0.000,0.000,17.0
19/6/2010,09:04:00,1.272,0.000,239.730,5.200,0.000,0.000,18.0
16/12/2009,14:49:00,2.226,0.066,248.560,9.200,0.000,33.000,0.0
20/3/2010,01:28:00,0.244,0.000,242.420,1.000,0.000,0.000,1.0
22/10/2010,01:52:00,0.478,0.000,243.860,2.000,0.000,0.000,0.0
28/9/2007,05:56:00,0.304,0.078,240.950,1.200,0.000,0.000,0.0
29/9/2007,12:12:00,0.354,0.092,240.610,1.600,0.000,2.000,0.0
19/9/2007,17:19:00,4.356,0.114,235.620,18.400,0.000,37.000,18.0
9/7/2010,08:16:00,1.068,0.404,240.950,4.800,0.000,0.000,13.0
8/7/2010,21:41:00,1.716,0.234,239.640,7.200,1.000,0.000,13.0
14/11/2007,09:17:00,1.388,0.058,237.860,5.800,0.000,0.000,17.0
29/10/2010,17:06:00,1.116,0.37,245.63,4.8,0.0,1.0,11.0
22/2/2009,05:39:00,0.472,0.152,244.080,2.000,0.000,1.000,0.0
12/7/2008,22:02:00,0.158,0.000,240.390,0.800,0.000,0.000,0.0
25/5/2008,03:07:00,0.548,0.114,241.110,2.200,0.000,1.000,0.0
9/8/2007,07:41:00,1.394,0.200,234.330,6.000,0.000,0.000,17.0
26/7/2007,09:08:00,1.210,0.000,234.880,5.000,1.000,0.000,16.0
16/7/2010,15:51:00,0.616,0.116,242.480,2.600,0.000,1.000,1.0
15/2/2008,19:06:00,1.876,0.074,240.890,7.800,0.000,2.000,0.0
10/9/2010,00:14:00,0.234,0.000,245.330,1.000,0.000,1.000,0.0
3/9/2008,01:43:00,0.206,0.000,241.220,0.800,0.000,0.000,0.0
23/7/2010,14:59:00,0.248,0.108,242.520,1.000,0.000,1.000,0.0
3/6/2010,18:26:00,0.250,0.000,242.050,1.000,0.000,0.000,1.0
24/7/2008,03:39:00,0.378,0.112,240.400,1.600,0.000,0.000,0.0
20/7/2008,23:43:00,0.358,0.266,241.190,1.800,0.000,0.000,1.0
30/1/2007,16:59:00,1.664,0.000,242.990,6.800,0.000,0.000,19.0
17/8/2009,14:18:00,0.976,0.278,241.730,4.200,0.000,0.000,13.0
20/4/2008,11:54:00,1.414,0.056,238.370,5.800,0.000,0.000,18.0
27/10/2010,23:53:00,0.642,0.0,249.91,2.6,0.0,0.0,1.0
22/12/2008,13:55:00,1.760,0.104,239.110,7.400,0.000,1.000,18.0
6/4/2007,03:05:00,0.266,0.000,242.590,1.200,0.000,0.000,0.0
18/12/2008,13:32:00,1.286,0.000,240.260,5.200,0.000,0.000,18.0
28/5/2010,10:50:00,1.516,0.058,237.400,6.400,0.000,0.000,18.0
25/1/2007,04:47:00,0.328,0.160,247.020,1.400,0.000,0.000,0.0
8/1/2007,12:11:00,0.334,0.112,239.040,1.600,0.000,1.000,0.0
5/1/2007,00:44:00,1.592,0.170,243.470,6.600,0.000,0.000,18.0
19/5/2010,00:28:00,0.466,0.088,243.610,1.800,0.000,1.000,0.0
21/6/2008,16:46:00,1.352,0.308,239.630,5.800,0.000,0.000,12.0
6/10/2009,06:33:00,0.296,0.098,240.330,1.200,0.000,1.000,1.0
18/3/2009,05:45:00,0.212,0.000,240.890,0.800,0.000,0.000,0.0
7/11/2007,07:13:00,1.856,0.000,239.180,7.800,0.000,0.000,17.0
26/3/2008,08:23:00,0.414,0.224,241.570,2.000,0.000,1.000,0.0
7/9/2009,15:26:00,0.308,0.228,242.520,1.600,0.000,0.000,0.0
5/1/2009,11:49:00,1.452,0.052,244.050,5.800,0.000,1.000,18.0
9/1/2009,14:24:00,0.420,0.102,246.970,1.800,0.000,0.000,0.0
30/5/2010,00:18:00,0.874,0.222,241.960,3.600,1.000,0.000,0.0
11/6/2008,05:08:00,1.226,0.000,240.660,5.000,0.000,0.000,19.0
23/5/2009,13:18:00,3.944,0.000,237.620,16.600,0.000,36.000,18.0
24/4/2007,03:26:00,0.252,0.080,236.790,1.200,0.000,2.000,0.0
21/6/2009,12:24:00,0.180,0.000,242.920,0.800,0.000,0.000,1.0
26/8/2007,10:52:00,1.250,0.106,239.090,5.200,0.000,1.000,18.0
5/6/2007,22:03:00,0.294,0.072,236.330,1.200,0.000,0.000,0.0
13/10/2007,15:55:00,0.530,0.090,241.990,2.200,0.000,0.000,0.0
23/8/2008,10:37:00,0.182,0.148,238.850,0.800,0.000,0.000,1.0
6/8/2009,14:57:00,0.266,0.162,242.890,1.400,0.000,0.000,1.0
10/1/2008,02:02:00,0.402,0.000,245.780,1.800,0.000,0.000,0.0
27/5/2007,11:01:00,0.408,0.052,233.480,2.000,0.000,0.000,0.0
5/10/2008,02:41:00,0.548,0.098,237.090,2.400,0.000,0.000,1.0
19/12/2006,22:28:00,0.714,0.126,243.860,3.000,0.000,2.000,0.0
27/6/2010,05:15:00,0.224,0.060,240.430,1.200,0.000,0.000,0.0
6/3/2007,10:32:00,0.854,0.198,238.210,3.800,0.000,1.000,0.0
21/1/2008,19:28:00,2.722,0.046,234.440,11.600,0.000,0.000,0.0
2/10/2007,12:41:00,1.546,0.074,237.090,6.400,0.000,4.000,18.0
28/1/2009,04:22:00,0.286,0.056,248.530,1.200,0.000,0.000,0.0
23/1/2007,13:41:00,0.376,0.232,242.300,1.800,0.000,0.000,0.0
22/4/2009,16:38:00,1.372,0.064,238.770,5.600,0.000,0.000,18.0
20/4/2010,07:22:00,2.086,0.248,241.030,8.600,0.000,1.000,29.0
6/8/2007,10:29:00,3.422,0.170,230.590,14.800,36.000,0.000,16.0
28/2/2009,01:52:00,0.356,0.102,242.960,1.600,0.000,0.000,0.0
8/7/2010,16:08:00,0.772,0.410,243.360,3.600,0.000,1.000,1.0
2/7/2009,20:13:00,0.578,0.366,242.200,2.800,0.000,0.000,1.0
23/8/2009,08:39:00,1.574,0.414,238.430,6.800,0.000,1.000,18.0
10/10/2010,22:48:00,1.366,0.690,242.280,6.200,0.000,1.000,1.0
17/4/2007,07:22:00,1.974,0.092,238.430,8.200,0.000,0.000,18.0
9/11/2010,06:15:00,0.932,0.074,241.9,4.4,0.0,2.0,9.0
5/9/2007,13:20:00,0.124,0.000,240.700,0.600,0.000,0.000,0.0
14/6/2009,21:00:00,?,?,?,?,?,?,
17/5/2007,19:45:00,1.324,0.000,231.160,5.600,0.000,0.000,16.0
19/3/2009,11:10:00,1.260,0.048,238.820,5.200,0.000,0.000,18.0
21/8/2008,12:58:00,0.080,0.000,241.020,0.200,0.000,0.000,1.0
18/11/2008,10:58:00,1.454,0.154,237.980,6.000,0.000,1.000,17.0
30/5/2010,03:52:00,1.074,0.280,242.070,4.600,0.000,0.000,11.0
29/2/2008,22:36:00,0.502,0.000,240.160,2.000,0.000,0.000,0.0
18/8/2010,17:48:00,?,?,?,?,?,?,
27/5/2009,23:34:00,0.438,0.076,233.840,1.800,0.000,0.000,1.0
14/10/2009,09:58:00,1.478,0.266,238.050,6.200,0.000,1.000,18.0
1/12/2007,11:18:00,3.026,0.182,236.670,13.400,23.000,0.000,17.0
22/4/2010,02:56:00,0.346,0.084,242.150,1.400,0.000,1.000,1.0
4/8/2008,12:16:00,0.140,0.000,239.260,0.600,0.000,0.000,1.0
9/9/2009,19:39:00,2.362,0.322,237.430,10.000,0.000,0.000,30.0
19/2/2007,19:14:00,3.294,0.318,231.820,14.200,0.000,4.000,17.0
9/7/2009,12:26:00,0.382,0.116,242.260,3.400,0.000,0.000,1.0
29/11/2009,23:02:00,0.472,0.246,243.040,2.200,0.000,1.000,0.0
8/2/2010,14:03:00,1.884,0.208,245.580,7.600,0.000,1.000,19.0
2/2/2007,21:41:00,0.582,0.130,238.110,2.600,0.000,1.000,0.0
5/11/2010,15:56:00,1.54,0.518,244.47,7.4,0.0,1.0,12.0
23/7/2009,20:36:00,1.308,0.126,242.070,5.400,0.000,0.000,19.0
19/6/2009,05:52:00,0.214,0.078,242.790,0.800,0.000,0.000,0.0
15/8/2008,16:44:00,0.162,0.138,240.360,0.800,0.000,1.000,0.0
17/7/2009,01:46:00,0.140,0.000,241.190,0.600,0.000,0.000,1.0
26/10/2007,11:57:00,0.586,0.184,238.820,2.800,0.000,0.000,0.0
20/4/2010,03:13:00,0.420,0.186,242.350,1.800,0.000,0.000,1.0
19/2/2010,22:46:00,2.814,0.054,240.110,11.600,0.000,0.000,18.0
10/5/2008,23:08:00,1.480,0.080,242.100,6.400,0.000,0.000,0.0
14/5/2010,09:18:00,2.700,0.058,237.830,11.600,1.000,0.000,18.0
21/6/2010,02:51:00,1.256,0.058,239.800,5.200,0.000,0.000,18.0
27/4/2007,19:00:00,3.162,0.514,232.050,14.000,0.000,1.000,0.0
29/9/2009,22:55:00,0.228,0.116,244.810,1.000,0.000,0.000,1.0
29/8/2010,12:17:00,1.686,0.000,241.200,7.000,0.000,0.000,18.0
4/2/2007,15:36:00,3.698,0.410,240.940,15.800,31.000,2.000,18.0
17/6/2010,22:05:00,0.790,0.070,241.410,3.200,0.000,0.000,0.0
7/1/2008,04:59:00,1.378,0.000,240.480,5.600,0.000,0.000,17.0
14/3/2009,10:46:00,1.746,0.326,241.520,7.200,0.000,0.000,18.0
8/3/2010,02:49:00,0.386,0.102,247.800,1.800,0.000,0.000,0.0
1/11/2009,12:47:00,1.498,0.080,242.520,6.200,0.000,2.000,19.0
28/6/2007,03:24:00,0.178,0.000,241.930,0.800,0.000,0.000,0.0
25/5/2009,21:23:00,3.194,0.282,231.540,13.800,0.000,1.000,17.0
23/10/2010,15:02:00,1.632,0.110,243.690,6.600,2.000,0.000,19.0
2/3/2010,11:06:00,0.418,0.214,239.210,2.000,0.000,0.000,0.0
11/5/2008,20:56:00,0.996,0.274,243.390,4.200,0.000,2.000,0.0
19/10/2009,00:48:00,0.252,0.000,244.780,1.000,0.000,0.000,0.0
28/12/2008,06:09:00,2.924,0.190,245.270,11.800,0.000,0.000,18.0
3/3/2009,00:12:00,0.266,0.000,247.020,1.200,0.000,0.000,0.0
25/5/2008,08:30:00,0.174,0.000,240.070,0.800,0.000,0.000,1.0
5/11/2009,04:30:00,0.246,0.000,245.570,1.000,0.000,0.000,1.0
1/6/2008,04:05:00,0.162,0.000,240.830,0.600,0.000,0.000,0.0
2/4/2008,10:47:00,1.422,0.050,234.670,6.000,0.000,0.000,17.0
12/5/2007,22:28:00,0.808,0.226,237.240,3.400,0.000,1.000,0.0
9/8/2009,20:41:00,0.322,0.264,242.920,1.600,0.000,0.000,1.0
18/7/2009,10:00:00,0.302,0.046,243.440,1.400,0.000,0.000,0.0
5/8/2008,15:11:00,0.080,0.000,239.520,0.200,0.000,0.000,1.0
9/12/2008,20:19:00,4.936,0.000,236.020,20.800,0.000,36.000,17.0
1/4/2009,12:56:00,0.340,0.112,244.290,1.400,0.000,1.000,0.0
20/6/2009,08:14:00,1.264,0.072,239.770,5.200,0.000,0.000,18.0
8/3/2007,22:52:00,2.294,0.064,240.400,9.400,0.000,0.000,18.0
14/5/2010,10:58:00,1.464,0.086,241.710,6.000,0.000,2.000,18.0
28/7/2009,05:09:00,0.330,0.268,243.170,1.600,0.000,1.000,0.0
14/9/2010,08:21:00,1.394,0.088,239.020,5.800,0.000,2.000,18.0
2/4/2008,16:21:00,0.224,0.000,240.380,1.000,0.000,0.000,0.0
7/1/2010,01:19:00,0.398,0.128,246.600,1.800,0.000,0.000,1.0
12/8/2010,07:05:00,0.156,0.000,241.180,0.600,0.000,0.000,0.0
18/4/2008,11:55:00,5.812,0.114,234.250,25.000,36.000,33.000,18.0
11/12/2007,06:58:00,1.282,0.310,246.690,5.800,0.000,1.000,0.0
14/3/2010,20:50:00,1.532,0.000,239.720,6.400,0.000,0.000,0.0
9/12/2007,18:03:00,3.540,0.162,234.870,15.000,0.000,0.000,17.0
28/4/2008,02:38:00,0.420,0.218,241.900,1.800,0.000,0.000,0.0
21/2/2010,16:20:00,1.864,0.364,240.090,7.800,0.000,1.000,18.0
13/4/2009,20:47:00,5.950,0.088,236.300,25.200,1.000,73.000,1.0
1/11/2008,23:56:00,0.536,0.082,242.190,2.400,0.000,0.000,0.0
16/6/2008,06:07:00,0.264,0.146,241.760,1.200,0.000,0.000,0.0
6/6/2009,19:56:00,5.618,0.418,235.310,24.000,38.000,30.000,18.0
3/12/2008,10:59:00,1.434,0.070,241.620,5.800,0.000,0.000,18.0
9/7/2010,10:07:00,1.026,0.244,237.990,4.400,0.000,0.000,1.0
10/9/2007,08:11:00,0.290,0.248,241.270,1.600,0.000,1.000,0.0
1/7/2009,07:07:00,1.750,0.200,238.060,7.400,0.000,0.000,18.0
2/11/2009,08:28:00,0.230,0.000,242.490,1.000,0.000,0.000,1.0
14/7/2008,07:53:00,1.378,0.000,239.670,5.800,0.000,0.000,18.0
4/11/2007,03:17:00,0.274,0.080,242.120,1.200,0.000,1.000,0.0
22/6/2008,10:45:00,4.802,0.282,233.060,20.600,37.000,37.000,0.0
9/10/2010,09:14:00,1.482,0.170,241.500,6.000,0.000,2.000,18.0
4/3/2007,12:34:00,0.318,0.126,243.690,1.400,0.000,0.000,0.0
13/2/2010,15:08:00,1.876,0.176,246.240,7.600,0.000,1.000,19.0
12/1/2010,03:42:00,0.324,0.124,246.810,1.400,0.000,1.000,1.0
1/6/2010,03:08:00,0.172,0.000,241.840,0.800,0.000,0.000,0.0
26/1/2010,06:30:00,0.764,0.154,243.930,3.200,0.000,0.000,1.0
9/1/2010,02:20:00,0.468,0.268,247.660,2.200,0.000,2.000,0.0
18/2/2010,08:45:00,1.692,0.000,241.750,7.000,0.000,0.000,19.0
9/1/2009,06:04:00,0.352,0.068,247.550,1.400,0.000,0.000,0.0
4/7/2008,18:37:00,1.892,0.076,238.820,7.800,0.000,0.000,29.0
5/2/2007,17:19:00,0.634,0.124,242.680,2.600,0.000,0.000,0.0
15/3/2007,03:04:00,0.508,0.110,241.360,2.200,0.000,1.000,0.0
10/2/2009,23:08:00,1.062,0.072,246.620,4.400,0.000,0.000,0.0
18/1/2009,03:08:00,0.216,0.062,246.500,1.000,0.000,0.000,0.0
26/2/2010,23:10:00,2.002,0.048,244.370,8.200,0.000,0.000,19.0
6/9/2008,00:28:00,0.152,0.000,241.550,0.600,0.000,0.000,1.0
21/3/2007,02:15:00,0.292,0.078,243.600,1.200,0.000,0.000,0.0
14/9/2008,11:56:00,4.206,0.482,235.820,17.800,38.000,0.000,17.0
11/8/2010,21:49:00,0.172,0.000,240.580,0.800,0.000,0.000,0.0
19/6/2009,10:52:00,0.138,0.000,241.240,0.600,0.000,0.000,1.0
22/6/2009,16:22:00,0.342,0.202,241.060,1.800,0.000,0.000,0.0
29/1/2010,13:47:00,1.424,0.000,241.710,5.800,0.000,0.000,19.0
20/4/2009,10:21:00,3.978,0.114,237.800,16.800,0.000,37.000,24.0
10/2/2007,08:37:00,2.962,0.000,241.980,12.200,39.000,0.000,0.0
18/9/2009,13:24:00,0.280,0.086,241.840,1.200,0.000,1.000,0.0
8/7/2007,11:38:00,1.420,0.000,236.850,6.000,0.000,2.000,17.0
28/10/2010,21:46:00,0.384,0.104,245.75,1.6,0.0,1.0,1.0
3/9/2007,07:02:00,2.236,0.092,237.730,9.400,0.000,0.000,0.0
31/10/2009,06:07:00,0.228,0.000,241.230,0.800,0.000,0.000,1.0
25/4/2007,05:32:00,0.108,0.000,235.440,0.600,0.000,0.000,0.0
29/12/2009,10:51:00,1.416,0.198,243.260,5.800,0.000,0.000,1.0
17/9/2007,14:46:00,0.294,0.210,240.720,1.400,0.000,0.000,0.0
9/7/2008,09:37:00,0.308,0.242,239.560,1.600,0.000,0.000,1.0
8/6/2010,20:51:00,2.222,0.344,242.140,9.200,0.000,0.000,29.0
9/12/2007,16:00:00,1.682,0.330,244.970,7.000,1.000,0.000,0.0
10/12/2007,19:39:00,2.720,0.302,240.520,11.400,0.000,0.000,0.0
8/1/2010,00:38:00,0.328,0.106,244.280,1.400,0.000,1.000,0.0
17/4/2010,01:21:00,0.250,0.052,240.940,1.000,0.000,0.000,0.0
9/11/2009,14:02:00,0.232,0.000,243.490,1.000,0.000,0.000,0.0
15/7/2008,08:52:00,1.504,0.244,242.070,6.200,0.000,0.000,18.0
12/9/2007,23:38:00,1.204,0.000,240.870,5.000,0.000,1.000,18.0
18/9/2007,07:03:00,2.298,0.088,236.920,9.600,0.000,0.000,17.0
8/2/2009,23:39:00,0.404,0.190,245.740,1.800,0.000,1.000,0.0
