Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
05-01-2010,18:44:00,2.702,0.162,240.13,11.2,0,0,19
21-09-2008,03:02:00,0.156,0,242.13,0.6,0,0,1
06-07-2007,00:31:00,0.202,0.112,243.08,1,0,1,0
27-12-2006,13:56:00,0.31,0.16,242.67,1.4,0,0,0
28-04-2008,08:58:00,0.254,0,242.58,1,0,0,0
27-06-2007,05:46:00,0.302,0.19,241.91,1.6,0,1,0
05-11-2009,01:57:00,0.934,0.304,244.06,4,0,0,11
20-06-2010,00:34:00,0.428,0.196,240.91,2,0,0,1
29-10-2008,11:33:00,1.974,0.056,243.27,8,0,0,18
18-03-2009,01:43:00,0.296,0.066,243.76,1.2,0,0,0
11-03-2008,11:19:00,1.362,0.07,236.25,6.2,0,0,11
16-05-2008,01:25:00,0.36,0.238,240.57,1.8,0,1,0
14-11-2009,15:09:00,2.02,0.308,240.79,8.4,1,1,19
16-12-2009,19:34:00,0.866,0.248,246.92,3.6,0,0,1
12-08-2007,15:21:00,0.204,0.124,237.25,1,0,0,0
06-09-2010,22:06:00,0.876,0.214,240.29,3.8,2,2,1
29-12-2006,01:36:00,1.646,0,245.44,7.4,0,0,18
01-06-2009,11:41:00,1.872,0.214,239.89,7.8,0,0,19
13-11-2010,03:58:00,0.318,0.046,245.22,1.2,0,0,0
22-11-2008,09:16:00,1.474,0.166,238.7,6.2,0,0,17
29-10-2009,04:29:00,1.402,0.1,241.2,5.8,0,0,19
05-12-2008,20:05:00,2.34,0.12,241.83,9.8,0,0,0
10-12-2008,14:12:00,1.498,0.102,244.44,6,0,0,19
11-02-2009,23:51:00,0.356,0.126,247.18,1.6,0,0,0
13-06-2010,19:19:00,2.546,0.108,239.36,10.6,0,36,0
03-11-2007,13:38:00,0.198,0,237.9,0.8,0,0,0
24-01-2008,19:33:00,2.768,0.122,238.34,11.6,0,0,0
04-07-2009,09:30:00,0.81,0.294,240.43,3.6,0,1,0
02-03-2008,06:18:00,0.296,0.096,242.75,1.2,0,1,0
07-08-2007,05:07:00,0.1,0,235.95,0.4,0,0,0
21-03-2009,02:48:00,0.22,0,246.77,0.8,0,0,0
13-07-2007,17:02:00,0.142,0,241.51,0.6,0,0,0
27-04-2007,09:09:00,0.192,0.094,233,0.8,0,1,0
17-07-2008,11:22:00,0.206,0,239.75,1,0,0,1
04-04-2009,09:06:00,1.626,0,238.75,6.8,0,0,18
05-01-2007,22:01:00,4.276,0.208,235.33,18.2,37,1,17
07-08-2008,09:44:00,0.16,0.122,240.55,0.8,0,0,0
27-07-2010,21:36:00,0.788,0,242.95,3.2,0,0,1
15-05-2009,21:22:00,1.848,0,240.71,8,0,0,1
19-01-2009,06:56:00,1.78,0.06,240.77,7.4,0,0,18
26-03-2007,21:53:00,0.878,0.214,239.28,3.8,1,1,0
09-05-2010,19:58:00,0.774,0,240.69,3.2,0,0,1
07-03-2009,21:20:00,1.526,0.06,240.65,6.2,0,0,18
06-09-2008,13:58:00,0.426,0.234,239.29,2,1,0,0
01-08-2008,11:35:00,0.952,0.222,238.43,4,0,0,12
31-12-2009,22:20:00,2.16,0.198,239.19,9,0,2,18
09-06-2010,06:57:00,2.208,0.368,239.33,9.4,0,0,28
05-07-2008,08:27:00,0.37,0.218,240.06,1.8,0,0,1
22-11-2009,11:23:00,1.382,0.058,240.66,5.8,0,0,19
28-10-2009,04:00:00,1.03,0.072,241.25,4.8,0,0,12
14-10-2008,18:03:00,0.366,0.098,240.36,1.6,0,0,1
18-09-2008,10:55:00,0.22,0.07,242.7,1.2,0,0,1
06-12-2009,15:35:00,2.116,0.354,244.19,8.8,0,1,19
26-11-2007,00:10:00,0.362,0.124,241.57,1.6,0,0,0
13-06-2007,05:12:00,0.268,0.22,240.78,1.4,0,1,0
07-06-2008,03:11:00,1.316,0.346,240.24,5.6,0,1,12
17-05-2007,12:50:00,0.322,0.098,235.95,1.4,0,0,0
19-06-2010,13:37:00,2.078,0.094,240.52,9,0,1,18
20-02-2007,19:47:00,1.554,0.136,237.68,6.6,0,0,0
25-08-2008,08:13:00,0.16,0.138,239.75,0.8,0,2,1
27-12-2009,09:03:00,1.674,0.096,241.96,6.8,0,0,18
16-05-2009,22:18:00,1.976,0.118,238.92,8.2,0,0,0
08-08-2007,02:41:00,1.102,0,232.9,4.6,0,0,16
28-01-2007,13:05:00,4.042,0.26,235.55,17.2,0,36,17
18-04-2007,04:40:00,0.294,0.224,238.6,1.6,0,0,0
06-01-2010,14:45:00,1.416,0.198,249.62,5.8,0,18,1
06-06-2010,19:34:00,0.27,0.088,240.73,1.2,0,0,1
05-12-2009,20:35:00,2.346,0.286,237.85,9.8,1,0,18
05-07-2009,03:06:00,0.288,0.138,243.11,1.4,0,0,0
29-04-2007,06:09:00,?,?,?,?,?,?,
01-03-2007,20:52:00,0.212,0,239.16,0.8,0,0,0
10-11-2007,04:37:00,0.224,0,241.87,1,0,0,0
15-10-2008,04:32:00,0.292,0,239.14,1.2,0,0,0
08-01-2009,04:29:00,1.438,0.064,249.86,5.8,0,0,20
18-11-2010,06:17:00,0.442,0.284,244.75,2,0,0,0
22-10-2007,05:18:00,0.226,0,243.16,1,0,0,0
04-03-2008,18:38:00,1.312,0.068,235.93,5.4,0,1,18
03-08-2009,15:46:00,0.212,0.128,243.3,1,0,2,1
19-11-2008,13:55:00,0.444,0.194,243.12,2,0,0,0
31-07-2009,01:32:00,1.386,0,242.66,5.6,0,0,18
18-05-2007,23:25:00,0.268,0,237.43,1.2,0,0,0
18-05-2009,01:49:00,0.238,0,241.49,1,0,0,1
09-04-2010,12:37:00,1.502,0.2,243.79,6.2,0,0,19
10-01-2010,20:01:00,1.216,0.064,243.37,5,0,0,1
24-04-2009,23:44:00,0.376,0.126,245.06,1.6,0,0,0
27-02-2009,17:47:00,1.754,0.146,243.03,7.2,0,0,18
15-06-2008,01:49:00,0.576,0.31,241.24,2.6,0,1,1
25-11-2008,15:28:00,0.996,0.158,241.4,4.6,0,0,0
30-03-2009,22:54:00,0.56,0.362,247.63,2.6,0,2,0
29-08-2010,13:28:00,2.186,0.484,240.7,9.2,0,1,30
16-07-2008,08:46:00,1.368,0.216,239.25,5.8,0,0,18
12-04-2010,02:59:00,0.336,0.11,243.67,1.4,0,0,0
16-06-2010,11:22:00,1.322,0.082,237.73,5.6,0,0,18
12-10-2007,11:24:00,0.876,0.062,236.99,3.6,0,4,0
15-02-2009,19:48:00,0.308,0.046,234.74,1.2,0,0,0
07-11-2008,04:40:00,0.336,0,241.16,1.4,0,0,0
20-12-2006,10:58:00,2.968,0.098,237.96,13,0,27,17
13-06-2008,08:25:00,1.394,0.08,237.62,5.8,0,2,18
03-07-2010,01:50:00,1.04,0.41,238.76,4.6,0,1,12
18-04-2008,08:58:00,1.37,0,239.85,5.6,0,0,18
06-02-2008,21:07:00,3.652,0,239.56,15.2,1,0,17
04-12-2009,03:32:00,0.478,0.232,246.7,2.2,0,1,0
13-03-2008,09:05:00,1.698,0.054,241.2,7,0,0,18
27-03-2007,06:47:00,1.506,0.13,240.24,8.6,0,0,0
13-07-2010,06:19:00,0.246,0.096,241.47,1,0,0,0
20-06-2008,19:09:00,1.848,0,238.58,7.8,0,6,18
14-09-2008,18:02:00,0.94,0.188,237.97,4.2,0,2,1
30-08-2009,22:32:00,2.302,0.234,240.47,9.6,0,0,9
30-03-2007,15:16:00,0.232,0,245.07,1,0,0,0
04-06-2009,19:16:00,2.032,0.2,237.69,8.6,0,0,29
03-09-2007,16:21:00,0.188,0.064,240.98,1,0,1,0
22-11-2010,05:38:00,0.228,0,246.21,1,0,0,0
03-05-2010,16:19:00,0.49,0.296,236.24,2.4,0,1,1
29-04-2008,19:19:00,2.548,0.066,240.23,10.6,0,1,18
31-07-2009,06:06:00,0.798,0.114,242.13,3.6,0,0,9
17-11-2007,14:39:00,1.942,0.174,242.49,8,1,1,18
01-09-2008,13:52:00,0.49,0.208,240.8,2.4,0,0,1
07-11-2009,21:28:00,0.41,0.088,240.51,1.6,0,0,1
05-07-2008,03:41:00,0.246,0.114,239.36,1,0,0,0
27-04-2010,09:19:00,1.372,0.054,242.38,5.6,0,0,19
05-10-2010,04:43:00,0.244,0.064,242.51,1,0,0,1
12-03-2010,11:21:00,1.48,0.226,239.12,6.2,0,1,19
08-08-2008,23:50:00,0.158,0.118,239.2,0.8,0,0,1
26-04-2007,10:20:00,1.434,0.062,230.9,6.2,0,1,17
30-05-2010,06:42:00,0.43,0.09,242.32,1.8,0,0,1
18-02-2010,01:49:00,0.248,0.054,244.04,1,0,0,1
04-08-2010,14:12:00,0.252,0.12,241.13,1.2,0,0,0
15-12-2007,07:18:00,2.142,0,241.97,8.8,0,0,0
04-04-2009,07:41:00,1.45,0.212,241.58,6,0,1,0
19-04-2010,09:04:00,0.244,0.064,238.48,1,0,0,1
20-08-2010,11:18:00,?,?,?,?,?,?,
09-11-2007,15:07:00,1.63,0.088,237.28,7,0,0,17
20-11-2008,11:35:00,1.496,0.152,238.05,6.2,0,0,17
20-06-2009,04:54:00,0.298,0.218,243.76,1.4,0,2,0
21-02-2008,15:47:00,0.392,0,242.39,1.8,0,0,0
13-08-2009,04:19:00,0.336,0.27,242.52,1.8,0,1,0
03-09-2010,03:45:00,1.006,0.428,239.85,4.6,0,1,12
07-07-2007,11:50:00,0.212,0.09,238.18,1,0,1,0
03-03-2009,21:50:00,1.952,0.062,239.79,8.2,0,0,0
06-04-2010,20:49:00,2.534,0.138,240.04,10.4,1,2,18
05-09-2008,04:49:00,0.408,0.332,239.76,2.2,0,1,1
13-02-2007,06:28:00,0.494,0.272,243.49,2.2,0,1,0
14-07-2008,22:37:00,0.604,0.284,242.55,2.8,0,1,0
06-07-2007,09:22:00,0.194,0.102,238.93,1,0,1,0
28-02-2010,05:42:00,1.522,0.046,242.94,6.2,0,0,19
10-02-2008,12:12:00,0.226,0.05,242.57,1,0,0,0
20-02-2008,11:24:00,0.5,0.236,243.78,2.2,0,1,0
16-05-2007,13:57:00,2.228,0.292,233.71,9.8,0,28,0
03-11-2010,17:40:00,0.582,0,238.64,2.4,0,0,0
15-11-2010,02:40:00,0.336,0.1,246.14,1.4,0,0,0
13-04-2010,22:08:00,0.866,0.096,241.77,3.6,0,1,1
18-01-2008,14:39:00,1.472,0,244.14,6,0,0,18
27-08-2010,21:13:00,2.532,0.28,237.59,10.6,0,0,17
13-08-2010,15:40:00,0.926,0.3,239.71,4,0,0,12
24-03-2007,03:50:00,0.21,0,245.49,0.8,0,0,0
18-06-2010,16:04:00,0.388,0.116,243.53,1.6,0,0,1
04-04-2010,16:46:00,2.212,0.514,240.56,9.4,0,1,19
10-07-2008,06:16:00,0.566,0.132,238.55,2.4,0,0,0
06-09-2010,15:23:00,0.208,0.056,244.68,1,0,0,0
10-06-2010,19:26:00,1.262,0.31,239.54,5.4,0,0,1
16-10-2008,22:23:00,1.04,0.188,237.56,4.4,0,0,0
16-05-2007,17:44:00,1.236,0,234.53,5.2,0,0,17
26-01-2009,22:58:00,0.782,0,244.73,3.2,0,0,0
12-07-2007,02:05:00,0.226,0.116,240.36,1,0,0,0
19-02-2007,06:42:00,1.902,0.252,241.87,7.8,0,0,18
19-05-2007,12:21:00,0.472,0.064,234.95,2.4,0,0,0
17-01-2008,06:22:00,1.508,0.07,243,6.2,0,0,19
28-05-2007,07:27:00,0.422,0.19,232.7,2,0,2,0
22-10-2010,18:00:00,0.322,0.062,243.88,1.4,0,1,1
05-03-2009,00:56:00,0.42,0.076,243.96,1.8,0,0,0
06-12-2007,03:31:00,0.498,0.122,243.43,2.2,0,0,0
22-06-2009,02:51:00,0.788,0.106,241.29,3.2,0,0,11
08-01-2007,12:48:00,0.218,0,238.29,1,0,0,0
28-06-2009,20:34:00,2.41,0.172,239.29,10,0,0,19
16-06-2008,13:39:00,0.15,0,238.73,0.6,0,0,1
27-01-2008,05:34:00,0.232,0,243.63,1,0,0,0
21-05-2009,19:01:00,1.344,0,240.06,5.6,0,1,18
04-05-2008,18:04:00,1.42,0.234,240.85,6.2,0,0,5
10-04-2010,13:04:00,0.42,0.228,241.32,2,0,2,0
20-10-2010,21:26:00,2.562,0,238.02,10.6,2,0,18
27-04-2008,02:00:00,0.62,0,242.24,2.4,0,0,1
27-12-2007,14:54:00,2.24,0.22,244.7,9.2,0,1,18
05-12-2009,14:07:00,0.61,0.32,241.64,2.8,0,0,0
11-04-2008,10:36:00,1.378,0.068,239.43,5.6,0,0,18
04-05-2007,05:22:00,0.112,0,236.97,0.6,0,0,0
28-03-2007,02:07:00,0.478,0.368,242.86,2.4,0,1,0
07-04-2007,05:51:00,0.222,0,240.39,1,0,0,0
01-10-2009,16:23:00,0.224,0.12,243.72,1,0,0,0
13-06-2010,11:55:00,1.766,0.446,238.36,8.4,12,0,9
24-06-2010,03:44:00,0.748,0.346,240.76,3.6,0,0,7
07-02-2010,17:46:00,0.934,0.082,234.54,4,0,0,1
25-12-2007,18:21:00,1.618,0.108,240.85,6.8,0,0,0
17-01-2009,00:09:00,2.372,0.212,244.69,9.6,2,0,18
19-08-2010,09:11:00,?,?,?,?,?,?,
06-03-2008,17:32:00,1.376,0.088,240.14,5.6,0,0,0
09-06-2010,14:57:00,0.39,0,244.99,1.6,1,0,1
06-10-2008,17:06:00,0.36,0.106,240.5,1.6,0,0,1
04-12-2009,01:11:00,0.49,0.24,242.18,2.4,0,1,1
11-06-2009,02:15:00,0.446,0.128,246.07,2,0,0,1
20-08-2010,11:02:00,?,?,?,?,?,?,
13-05-2008,18:02:00,1.394,0.252,240.45,5.8,0,1,19
01-11-2007,12:11:00,0.204,0,241.97,0.8,0,0,0
16-10-2009,15:54:00,1.604,0.062,239.58,6.6,0,0,18
04-01-2007,21:16:00,0.414,0.162,240.07,1.8,0,0,0
09-04-2008,21:07:00,1.934,0,236.84,8.2,0,0,1
11-01-2008,01:06:00,0.226,0,244.47,1,0,0,0
20-03-2010,19:47:00,?,?,?,?,?,?,
09-09-2008,09:53:00,2.714,0.522,234.36,11.8,0,0,18
02-10-2008,17:10:00,0.298,0.074,240.6,1.2,0,0,1
06-12-2009,17:56:00,2.99,0.502,235.35,12.8,0,0,18
19-06-2008,07:25:00,1.31,0.11,241.56,5.4,0,0,19
26-11-2009,02:11:00,0.324,0.118,246.88,1.4,0,2,1
16-11-2009,13:48:00,0.228,0,245.18,0.8,0,0,0
13-11-2009,14:09:00,0.602,0.076,244.71,2.4,0,0,0
06-01-2007,11:05:00,2.786,0.12,234.63,11.8,0,0,17
01-07-2008,08:27:00,0.264,0.128,240.81,1.4,0,1,2
05-08-2007,20:00:00,0.196,0.124,236.04,1,0,0,0
24-09-2007,16:18:00,2.88,0.49,238.93,12.2,0,3,18
13-09-2009,11:21:00,0.716,0.242,240.11,3.2,1,0,1
15-11-2008,19:07:00,3.038,0,233.82,13,0,0,17
22-03-2007,02:21:00,0.33,0.094,246.62,1.4,0,0,0
06-06-2007,23:52:00,0.252,0.078,238.68,1,0,2,0
01-01-2008,16:17:00,0.342,0,245.18,1.4,0,0,0
15-07-2008,22:14:00,0.918,0.16,238.61,3.8,0,0,1
16-07-2009,03:58:00,0.312,0.232,241.6,1.6,0,2,1
18-11-2010,08:53:00,1.298,0.066,241.14,5.4,0,0,18
26-08-2010,16:17:00,0.178,0,244.38,0.8,0,0,1
10-09-2010,06:00:00,0.164,0.062,243.78,0.8,0,0,1
27-12-2009,19:58:00,3.308,0.226,238.08,13.8,1,0,27
04-04-2009,09:49:00,1.452,0.086,242.8,6,0,1,18
21-04-2010,03:57:00,0.354,0.106,242.53,1.4,0,0,0
22-02-2009,08:30:00,0.396,0.062,243.38,1.6,0,1,0
22-08-2009,04:02:00,1.228,0,242.54,5,0,0,18
18-11-2010,12:47:00,3.026,0.106,239.48,13.8,0,0,18
13-09-2010,13:25:00,1.29,0.058,242.93,5.2,0,0,19
04-10-2007,00:06:00,0.43,0.202,241.24,2,0,2,0
21-01-2008,12:57:00,1.53,0.198,237.32,6.4,0,0,17
17-11-2009,03:31:00,0.23,0,244.35,0.8,0,0,1
08-10-2009,18:31:00,1.268,0.288,241.18,5.4,0,0,12
27-06-2009,00:39:00,3.588,0.182,240.21,15,1,0,26
21-10-2010,07:50:00,1.906,0.064,239.48,8,0,0,18
27-10-2007,03:28:00,0.466,0.054,240.51,2.2,0,0,0
20-01-2008,17:58:00,2.062,0,233.2,9,0,0,5
23-11-2010,10:30:00,1.552,0,240.82,6.4,0,0,18
25-10-2008,00:55:00,0.286,0.074,242.24,1.2,0,0,0
27-12-2006,08:04:00,2.72,0.204,236.38,11.4,0,0,17
18-09-2008,11:10:00,0.24,0.124,241.46,1,0,1,1
14-10-2009,02:31:00,0.22,0,241.61,0.8,0,0,1
31-05-2009,01:48:00,0.318,0.238,242.04,1.6,0,0,1
28-06-2010,08:52:00,1.322,0.074,240.32,5.4,0,0,18
09-11-2008,06:13:00,1.1,0.196,240.13,4.6,0,0,0
07-03-2010,10:05:00,0.242,0,241.68,1,0,0,1
09-03-2007,10:24:00,1.786,0,237.64,7.6,0,0,18
29-05-2009,23:29:00,0.518,0.148,244.37,2.2,0,0,1
21-12-2006,13:32:00,2.304,0.26,241.68,9.8,0,33,0
14-11-2007,12:03:00,1.454,0.208,239.83,6,0,0,18
03-06-2008,10:26:00,1.88,0.136,232.66,8,0,0,29
21-06-2010,19:36:00,2.25,0.364,238.51,9.4,0,0,29
16-11-2007,01:26:00,0.226,0,242.44,1,0,0,0
20-12-2007,22:58:00,0.412,0.248,248.24,1.8,0,2,0
05-09-2010,09:42:00,0.426,0.168,239.56,2,0,2,0
21-04-2010,16:32:00,0.382,0.074,243.45,1.6,0,1,1
30-11-2009,05:27:00,0.398,0.128,244.8,1.6,0,0,0
06-09-2010,04:33:00,0.29,0.122,243.3,1.4,0,1,1
30-11-2007,18:15:00,1.188,0.21,241.67,5,0,2,0
12-12-2007,01:34:00,0.296,0.082,241.25,1.2,0,2,0
03-05-2010,15:06:00,0.232,0.05,233.78,1,0,0,1
12-04-2007,14:02:00,0.312,0.112,239.34,1.4,0,0,0
13-08-2009,10:00:00,?,?,?,?,?,?,
10-04-2009,16:21:00,0.382,0.152,243.17,1.6,0,0,0
25-11-2009,02:26:00,0.338,0.11,242.57,1.4,0,0,1
14-01-2008,13:07:00,1.542,0.076,239.05,6.4,0,0,17
23-06-2007,05:26:00,0.216,0.128,240.46,1,0,0,0
08-03-2007,13:53:00,0.31,0.078,241.88,1.4,0,1,0
04-02-2009,21:38:00,1.13,0,240.07,4.6,0,0,0
14-10-2009,21:57:00,1.618,0.23,239.25,6.8,0,1,0
17-03-2007,01:52:00,0.292,0.062,240.84,1.2,0,0,0
12-06-2009,07:22:00,1.5,0.086,237.77,6.2,0,0,17
23-12-2007,12:45:00,0.512,0.076,241.74,2,0,0,0
22-01-2007,18:08:00,0.968,0.102,239.48,4,0,0,0
27-01-2007,02:40:00,0.23,0,243.59,1,0,0,0
22-05-2007,15:42:00,0.306,0.074,236.27,1.2,0,0,0
06-02-2008,04:48:00,0.226,0,242.5,1,0,0,0
12-07-2009,02:24:00,0.228,0.136,243.39,1,0,0,1
06-02-2010,06:44:00,2.422,0,243.41,10,0,0,19
08-03-2010,15:29:00,6.262,0.396,240.06,26,0,77,18
19-02-2010,19:40:00,2.822,0.19,238.86,11.8,0,1,18
05-10-2010,10:28:00,1.712,0.1,238.28,7.2,0,1,18
14-05-2007,04:54:00,0.394,0.242,237.16,2,0,2,0
12-06-2007,22:24:00,1.11,0.44,240.28,5,0,1,0
26-09-2007,06:44:00,1.606,0,239.18,6.6,0,0,17
24-02-2009,09:08:00,1.94,0.116,239.54,8,0,0,17
19-02-2010,02:12:00,0.358,0.1,244.28,1.4,0,0,0
24-05-2010,12:33:00,1.412,0.07,244.28,5.8,0,0,19
09-03-2007,07:45:00,2.638,0,237.03,11,0,0,18
23-04-2010,10:40:00,2.128,0.512,239.35,9.4,0,1,18
29-07-2008,11:12:00,1.262,0.436,238.03,5.6,0,1,12
27-06-2008,20:32:00,1.084,0.3,241.04,4.6,0,0,1
23-05-2008,06:17:00,0.372,0.228,238.67,1.8,0,0,1
18-08-2010,05:33:00,?,?,?,?,?,?,
28-07-2008,16:13:00,0.484,0.104,241.77,2.2,0,0,1
25-03-2008,08:28:00,1.46,0.098,240.99,6,1,0,18
19-02-2007,22:24:00,2.556,0,241.41,10.6,0,0,18
02-12-2008,18:35:00,2.844,0.228,238.45,11.8,0,0,19
09-07-2009,02:15:00,0.308,0.124,241.13,1.4,0,1,0
28-06-2007,21:12:00,1.398,0.114,241.4,5.8,0,1,17
27-10-2007,13:31:00,1.846,0,242.46,7.6,0,0,18
31-07-2009,00:30:00,0.636,0.064,240.93,2.8,0,1,1
21-08-2007,15:53:00,0.236,0.188,241.94,1.2,0,0,0
09-04-2010,06:56:00,1.702,0,242.39,7,0,0,18
10-01-2009,21:51:00,0.348,0.056,246.65,1.6,0,0,0
06-03-2009,18:21:00,1.3,0.056,237.45,5.4,0,0,17
13-04-2009,16:33:00,1.442,0,242.41,5.8,0,0,18
05-09-2007,17:55:00,1.286,0.102,239.65,5.4,0,0,17
07-07-2009,00:36:00,0.288,0.226,243.53,1.4,0,2,1
07-06-2009,20:14:00,0.332,0,241.13,1.4,0,0,1
11-08-2010,08:50:00,0.254,0.122,242.38,1.2,0,0,1
21-05-2009,09:03:00,0.304,0,240.06,1.2,0,0,1
28-06-2010,23:55:00,0.864,0.166,241.14,3.6,0,2,1
03-10-2009,11:51:00,0.268,0.122,241.44,1.2,0,1,1
08-05-2010,00:03:00,1.288,0.184,242.58,5.2,0,0,1
17-12-2009,01:18:00,0.32,0.106,248.18,1.2,0,0,1
17-06-2009,09:18:00,1.26,0.08,239.47,5.2,0,0,18
13-04-2008,03:09:00,1.444,0.094,243.07,5.8,0,0,18
26-08-2008,16:55:00,0.256,0.258,241.51,1.4,0,0,0
21-10-2008,03:48:00,0.424,0.088,241.51,1.8,0,2,1
26-05-2007,13:48:00,1.322,0.046,235.22,5.6,0,0,17
06-06-2009,15:43:00,0.348,0.136,243.18,1.6,0,0,0
24-05-2009,01:32:00,0.456,0.212,243.18,2,0,0,0
16-09-2009,11:15:00,3.528,0.046,235.9,14.8,0,37,18
28-11-2008,04:11:00,0.318,0.102,247,1.4,0,0,0
18-07-2010,15:30:00,0.156,0,242,0.6,0,0,0
07-12-2008,20:32:00,3.162,0,239.39,13.2,0,0,17
25-12-2008,02:04:00,0.29,0.072,245.07,1.2,0,1,0
13-05-2008,21:16:00,0.858,0.292,242.56,3.6,0,0,0
25-02-2008,05:53:00,1.28,0,240.33,5.2,0,0,18
24-04-2007,08:02:00,1.21,0.07,232.69,5.2,0,0,17
01-09-2010,23:02:00,0.498,0.35,245.11,2.4,0,1,1
13-05-2007,14:38:00,5.424,0.108,229.83,23.6,35,33,16
25-10-2009,02:36:00,0.5,0.368,241.96,2.4,0,1,1
01-08-2009,21:26:00,0.308,0.27,243.49,1.6,0,1,0
29-05-2009,00:41:00,0.318,0.088,244.59,1.4,0,0,0
14-11-2010,10:25:00,1.358,0.074,238.99,5.6,0,0,18
13-12-2008,10:32:00,1.778,0.066,240.42,7.4,0,0,17
18-05-2008,15:37:00,0.244,0.098,240.37,1.2,0,0,1
04-10-2010,20:56:00,2.152,0.134,237.58,9,2,0,0
17-05-2010,12:41:00,1.57,0,240.53,6.6,0,0,19
22-11-2007,11:36:00,1.27,0.046,239.12,5.2,0,0,17
21-11-2009,11:45:00,1.372,0.086,239.16,5.6,0,0,18
01-10-2008,19:08:00,0.63,0.072,238.96,2.6,0,0,1
25-09-2009,02:04:00,0.314,0.238,239.77,1.6,0,1,0
02-10-2010,12:57:00,0.54,0.166,242.61,2.4,0,0,1
08-05-2009,20:51:00,1.916,0.226,240,8.2,0,1,22
16-05-2008,08:39:00,1.438,0.322,238.05,6.2,0,2,18
18-06-2009,10:45:00,1.264,0.09,236.44,5.2,0,0,18
21-12-2009,16:02:00,1.962,0.088,247.6,7.8,0,1,19
28-06-2010,09:15:00,1.316,0.098,238.25,5.4,0,0,18
11-09-2007,15:42:00,1.358,0.198,238.13,5.8,0,0,17
21-07-2007,18:36:00,2.622,0.714,232.21,11.8,0,0,0
06-04-2008,11:46:00,5.824,0.098,235.01,24.6,37,36,17
25-12-2009,18:08:00,2.666,0.428,240.98,11.2,0,1,19
05-09-2007,02:36:00,1.378,0.2,238.66,5.8,0,2,18
28-01-2010,07:23:00,4.55,0,236.9,19.2,37,0,18
20-02-2010,02:58:00,0.332,0.05,245.38,1.4,0,0,1
07-06-2009,06:33:00,0.268,0.124,241.64,1.2,0,0,1
18-03-2009,19:38:00,1.684,0.262,241.35,7,0,1,0
30-05-2007,02:07:00,0.206,0.052,235.52,0.8,0,0,0
26-09-2008,10:26:00,1.304,0.1,238.53,5.4,0,0,18
19-06-2010,06:51:00,1.044,0.43,241.48,4.6,0,0,12
27-12-2007,13:03:00,1.524,0,241.25,6.2,0,0,18
29-07-2008,05:18:00,0.418,0.094,240,2,0,0,0
14-10-2009,00:05:00,0.33,0.116,245.09,1.4,0,0,0
09-03-2007,07:05:00,1.79,0.05,238.72,7.6,0,0,18
23-07-2009,20:02:00,1.414,0.318,240.81,6,0,1,18
05-03-2007,06:31:00,1.652,0.068,242.08,6.8,0,0,18
11-07-2010,12:51:00,1.918,0.508,238.76,8.6,0,1,0
07-01-2007,14:05:00,3.718,0.15,239.39,15.4,38,1,18
21-04-2007,13:19:00,1.558,0,239.89,6.6,1,0,18
05-08-2007,18:47:00,0.258,0.218,235.38,1.4,0,0,0
17-06-2008,03:26:00,0.258,0.138,239.72,1.2,0,0,1
16-11-2009,10:05:00,1.282,0,240,5.2,0,0,18
18-01-2008,09:26:00,3.578,0,234.28,15.2,36,0,17
14-06-2007,21:31:00,0.876,0.228,242.35,3.8,0,1,0
30-05-2008,10:05:00,1.67,0.286,235.21,7.2,0,3,17
19-05-2010,11:06:00,1.988,0.15,241.75,8.2,0,0,29
14-04-2008,07:16:00,4.066,0.272,238.12,17.2,0,0,18
28-05-2008,11:48:00,0.328,0.24,241.48,1.6,0,0,0
15-08-2008,15:15:00,0.236,0.246,241.92,1.4,0,1,0
21-08-2008,02:48:00,0.258,0.224,239.88,1.4,0,0,1
29-11-2009,22:39:00,0.434,0.15,243.75,1.8,0,0,1
28-10-2008,06:07:00,0.206,0.052,243.43,0.8,0,0,0
30-09-2007,00:39:00,0.356,0.176,238.53,1.6,0,1,0
16-05-2010,14:24:00,3.33,0.152,241.12,13.8,1,37,0
13-10-2007,12:43:00,0.412,0.216,241.97,1.8,0,1,0
05-11-2009,18:37:00,1.708,0.058,238.03,7.2,0,0,1
16-10-2007,18:50:00,0.404,0.244,238.33,2,0,0,0
03-05-2007,09:49:00,1.268,0.166,233.65,5.4,0,1,17
17-11-2007,18:52:00,3.206,0.236,232.37,13.8,0,0,17
07-01-2007,20:33:00,4.986,0,235.43,21.4,28,0,17
06-03-2008,04:48:00,1.28,0,240.93,5.2,0,0,0
05-06-2009,06:27:00,0.29,0.096,241.1,1.4,0,0,1
22-12-2007,13:53:00,1.562,0.194,241.41,6.4,1,1,18
22-02-2008,23:54:00,0.398,0.2,243.62,1.8,0,0,0
14-07-2010,18:50:00,0.32,0.088,242.63,1.4,0,0,1
01-09-2010,06:38:00,0.872,0.214,242.84,3.6,0,0,12
02-11-2009,21:42:00,2.406,0.108,238.61,10.4,0,0,1
17-04-2008,01:59:00,0.424,0.238,240.74,2,0,1,1
18-11-2010,08:32:00,1.476,0.192,242.2,6,0,1,18
20-04-2008,00:59:00,0.378,0.128,245.14,1.6,0,0,1
24-03-2009,15:03:00,0.27,0,246.1,1.2,0,0,0
